Material_ID,Formula,Band_Gap,Energy_per_Atom,Formation_Energy_per_Atom
mp-2215789,MgAl2(CuO3)2,0.0,-6.529596547272728,-2.256160088636364
mp-1235624,LiAl2(CuO3)2,0.0,-6.359675794545454,-2.06092544030303
mp-1236720,LiLu2Al2O6,0.0,-7.6799130145454555,-3.304347972424243
mp-740731,Al2H12(SeO5)3,4.6417,-5.69789233515625,-1.543508009125976
mp-554041,Na2Al2B2O7,4.3384,-7.421170833076923,-2.946624387391688
mp-1222591,Li3Al2CoO6,0.8567999999999991,-6.780762025,-2.610836774166667
mp-1227986,BaAl2(SiO4)2,4.3228,-8.037884066153847,-3.434464781538461
mp-556275,Rb2Al2Sb2O7,3.5936,-6.5544077553846165,-2.527796269230769
mp-554959,K2Al2Sb2O7,3.5034,-6.582776493076922,-2.53295952226923
mp-557359,Cs2Al2Sb2O7,3.6378,-6.52880731076923,-2.513358363408488
mp-1218484,SrAl2(SiO4)2,4.7024,-8.028888897307692,-3.442896293461538
mp-1227323,CaAl2(SiO4)2,4.729699999999999,-8.03650351423077,-3.426420772692307
mp-558669,SrAl2B2O7,4.6876999999999995,-8.02921392875,-3.264373068194444
mp-557689,CaAl2B2O7,4.8228,-8.058428435833333,-3.267489926111109
mp-23995,Al2P3(HO3)3,6.2699,-7.063930410294118,-2.448946845745798
mp-1228625,BaAl2Si3O14,0.538,-7.160305842999999,-2.412429104999999
mp-1182812,CaAl2(SiO5)2,0.06820000000000001,-7.230919607000001,-2.5757864303333333
mp-1198051,K2Al2Si2O9,0.5306000000000001,-7.177324850333334,-2.834913102966667
mp-1252396,Ca2Al2SiO7,3.6755999999999993,-7.587032037499999,-3.290082330416666
mp-559224,Sr3Al2Cl2O5,4.4213000000000005,-6.719517618125,-3.302407071875
mp-677549,Ca2Al2SiO7,3.2089,-7.4517824725,-3.154832765416666
mp-653569,Al2P2O11F,0.0,-6.6448392890625,-1.978369155267857
mp-707424,Al2H12(SeO5)3,4.745100000000001,-5.765230924687501,-1.610846598657227
mp-727940,Be3Al2Si6O19,0.8145,-7.922341493999999,-3.079922909666666
mp-6030,Be3Al2(SiO3)6,5.3322,-8.106372968793103,-3.267593778275862
mp-1106116,LiAl2BrO6,1.2585,-5.831478072,-1.758999362833333
mp-559325,Ba7Sc6Al2O19,2.420699999999999,-8.020128059264707,-3.522185413235294
mp-1196041,Al2H32S3O28,4.6645,-5.676987410384615,-1.567841802038461
mp-1197991,Al2Fe(PO8)2,0.33540000000000003,-6.377098036190476,-1.331407750442177
mp-1199831,Na9Al2(H9O7)3,3.6299,-5.242305281016949,-1.595808440019725
mp-1210628,MgAl2SiO7,0.028200000000000003,-7.299863347727273,-2.828711825909089
mp-1227479,CaAl2(SiO4)2,4.8989,-8.017824218076923,-3.407741476538461
mp-1227812,CaAl2Si4O15,0.0,-7.245227928863636,-2.453526168181818
mp-1227551,CaAl2Si4O15,0.14020000000000002,-7.245858728636364,-2.454156967954545
mp-1228563,Al2Si2PbO8,4.296,-7.840124283461538,-3.098730219615384
mp-560387,Cs2Al2P2O9,4.899699999999999,-7.302938568000001,-2.991625041573072
mp-6532,CaAl2(SiO4)2,4.7227,-8.035761564134615,-3.425678822596153
mp-726645,BaAl2(PO5)2,0.0005,-7.546426079333333,-2.898380499285714
mp-756574,Li3Al2VO6,2.1694,-7.152305765,-2.819839735
mp-758658,CaAl2(SiO4)2,4.994299999999999,-8.0344084875,-3.424325745961538
mp-772241,Li3MnAl2O6,1.747399999999999,-7.069734848541668,-2.730759716702587
mp-772435,Li3Al2FeO6,2.6577,-6.948775770833333,-2.6674668125
mp-1222720,Li2Al2SiO6,4.6259000000000015,-7.361994531818182,-3.141805308787879
mp-2226987,MgAl2(CuO2)4,0.0,-5.795758347333333,-1.455615920999999
mp-1223030,LaCeAl2O6,0.27490000000000003,-8.465133065,-3.6599455985000002
mp-542029,Ti3Al2NiO,0.0,-6.933954748214286,-0.947422548928571
mp-1154457,Al2Cu3(SiO4)3,0.12349999999999901,-7.212757065124999,-2.440744174124999
mp-1020161,Na3Al2(PO4)3,5.380000000000001,-7.209166248375,-2.8522529167783253
mp-1163929,Al2Si3(SnO4)3,2.123899999999999,-7.403983254624999,-2.645415585875
mp-1157674,Al2Si3(NiO4)3,3.560799999999999,-7.6206877665,-2.5965353739999992
mp-1163942,Al2V3(SiO4)3,2.0694,-8.407813316375,-2.888095515374999
mp-1211470,Mn3Al2(GeO4)3,2.3798,-7.865026512749999,-2.453935854689654
mp-1214967,Al2Cd3(GeO4)3,2.9874,-6.452677418625001,-2.271887525875
mp-1328088,Al2Si3(WO4)3,0.115999999999999,-8.179016726625,-2.078165301624999
mp-1214222,Ca3Al2(GeO4)3,3.5021,-7.290421048000001,-2.95279270175
mp-1364639,Ti3Al2(SiO4)3,0.364899999999998,-8.341096965625,-2.9996412726250012
mp-1364177,Al2Cr3(SiO4)3,2.3564,-8.456326038624999,-2.851237027624999
mp-14047,Al2Cd3(SiO4)3,3.1407,-7.054680908250001,-2.75354748925
mp-14049,Ba3Al2(SiO4)3,3.4204,-7.60069346275,-3.15571533125
mp-14048,Sr3Al2(SiO4)3,4.572,-7.757109106874999,-3.346113002874999
mp-23882,Ca3Al2(HO)12,4.257899999999999,-6.007040883017241,-2.088920861465517
mp-24126,Sr3Al2(HO)12,4.012,-5.9769181413793095,-2.091195201551723
mp-6008,Ca3Al2(SiO4)3,5.1373,-7.903603816875,-3.445631944374999
mp-6073,Mg3Al2(SiO4)3,5.1184,-7.65507681125,-3.253374418499999
mp-6172,Al2Fe3(SiO4)3,3.826900000000001,-8.212615115750001,-2.784980043750001
mp-6186,Al2Co3(SiO4)3,2.9748,-7.914228779,-2.6870843805
mp-6480,Mn3Al2(SiO4)3,3.7426999999999992,-8.487067646749999,-2.9556334624396543
mp-1215985,YErAl2O6,5.6644000000000005,-8.5622653225,-3.736692522499999
mp-1198493,Ca2Al2(SiO4)3,0.0,-7.711829003684211,-3.124784921052631
mp-1197125,K3Al2(AsO4)3,3.2748,-6.556652969625,-2.3430949453375
mp-1199100,Al2Tl3(PO4)3,3.4362999999999992,-7.137243970125001,-2.62586793782143
mp-560629,K3Al2(PO4)3,4.6074,-7.2630610632499994,-2.937700390033927
mp-560459,Rb3Al2(PO4)3,4.4183,-7.235378914499999,-2.932643588821427
mp-1228417,Ba6Al2Rh4O15,0.0,-6.909054952592593,-2.365290217222222
mp-1182213,CaAl2(SiO6)2,0.631,-7.0075426875,-2.317959178088235
mp-1199448,CaAl2(SiO6)2,0.11870000000000001,-6.90196307367647,-2.212379564264705
mp-1203968,CaAl2(Si2O7)3,0.384,-7.090130736333333,-2.224936042166666
mp-1202111,CaAl2(Si3O10)2,0.5963,-7.446598572586207,-2.5842578891379313
mp-1218879,Sr2Al2SiO7,4.2023,-7.716878120416666,-3.472123711666666
mp-1222223,Mg2Al2SiO9,0.0,-6.884391932142857,-2.548030591785715
mp-1227499,Ca2Al2SiO7,4.3406,-7.761089235833332,-3.464139528749999
mp-1229318,Al2H30Se3O28,1.060499999999999,-5.474864297222222,-1.3736454496750992
mp-605108,Al2P3H11O13,5.8945,-6.261495785172413,-1.9370855738854682
mp-734142,Al2Si3(HO4)3,0.0,-7.095025066875,-2.4286182105625
mp-1019744,K2Al2Si3O10,4.3747,-7.632310934705883,-3.190578273205883
mp-1196701,Na2Al2Si3O14,0.1052,-6.790106769523809,-2.231916227750409
mp-1196501,Al2Si3(NO5)2,0.0,-7.285444007941177,-1.995839814411764
mp-1199876,K2Al2(SiO4)3,0.0,-7.119902325,-2.624882469447368
mp-1202442,Na2Al2Si3O14,0.9331,-6.841384465238095,-2.283193923464695
mp-1201495,Cs2Al2Si3O10,4.5001,-7.623248016176469,-3.207796784371195
mp-1196415,Li2Al2(SiO4)3,0.5507000000000001,-7.231049394736842,-2.654181839824561
mp-1196695,Na2Al2(SiO4)3,0.5721,-7.137635651578948,-2.620473579618875
mp-1221477,Na2Al2Si3O10,4.0793,-7.583505307647059,-3.117025463103449
mp-1204609,Na2Al2Si3O14,1.465799999999999,-6.862542927380952,-2.304352385607552
mp-1221522,Na2Al2(GeO4)3,0.318899999999999,-6.433275495,-2.042790819092559
mp-975622,Rb2Al2Si3O10,4.6713000000000005,-7.62314723117647,-3.199159940294118
mp-1229034,Al2Co3GeO8,0.29800000000000004,-7.396813503571429,-2.175519381071428
mp-1236333,LiAl2(HO2)2,0.0,-6.271932177777778,-2.273904241759259
mp-1236221,LiAl2V4O8,0.8878,-7.769530852000001,-2.08157172888889
mp-554206,Cs2Al2As2O7,3.662199999999999,-6.599547075384615,-2.500848698408488
mp-1019586,CaAl2SiO6,4.536299999999999,-7.88920543,-3.4282218700000002
mp-1020141,Na2Al2Si3O10,4.4513,-7.594582087941177,-3.128102243397567
mp-1201693,CaAl2(Si2O7)2,0.0,-7.609151647857142,-2.824890803571427
mp-1223739,K2Al2B2O7,4.5822,-7.432778117179487,-2.990593372397436
mp-1228998,Al2Ga(PO4)3,0.0,-7.718184532777777,-2.932562292857142
mp-1276783,Li2Al2FeO6,0.0381,-7.048320381590909,-2.551339960378788
mp-1252320,Ba3Al2(Sb2O7)3,1.358,-6.754430809375,-2.31914127734375
mp-1360762,Ba3Al2(Sb2O7)3,1.4176,-6.717294345312499,-2.282004813281249
mp-556676,Na3Al2(AsO4)3,3.386,-6.549399207625001,-2.304288524956897
mp-768173,Li2Al2FeO6,0.9758,-7.054738538636363,-2.557758117424242
mp-1214864,Al2Ga2Bi2O9,2.7318,-6.859021493,-2.468417401666667
mp-1228996,Al2Ga2Bi2O9,2.9747,-6.846458793333334,-2.455854702000001
mp-1229026,Al2Fe2Bi2O9,2.32,-7.377295326333333,-2.26110121
mp-1229040,Al2Fe2Bi2O9,2.4514,-7.348459601,-2.232265484666667
mp-1204499,BaAl2(SiO5)2,1.285499999999999,-7.287064042583333,-2.637705861916666
mp-1196891,Ca2Al2Sn2O9,2.8373,-7.225575339500001,-2.955365727833334
mp-561246,Al2Si2Pb2O9,2.824899999999999,-7.560820037,-2.874237976666667
mp-572634,Al2AgCl5O,3.441,-4.730360440277778,-2.005386624351851
mp-706302,Al2P2H4O11,0.31520000000000004,-6.754146331578948,-2.210444462067669
mp-1195111,BaAl2C2O11,0.0,-6.9315990521875,-1.7881597621875
mp-1199198,Al2B3HO8,5.5664,-7.952515217321428,-2.916216542232143
mp-1198485,Al2PbC2O11,0.0,-6.7654347040625,-1.5098909059374992
mp-1200775,Al2Si2PbO10,0.0,-7.200144696666668,-2.431208374000001
mp-1209060,SrAl2C2O11,0.0,-6.922243762968749,-1.792963651093749
mp-555644,Al2Tl3(PO4)3,3.4929,-7.132338875124999,-2.620962842821428
mp-561437,Al2Ge(O2F)2,4.0658,-7.1423908575,-3.1719766036111112
mp-6280,Al2Si(O2F)2,5.6953,-7.589334439722222,-3.5297768330555552
mp-1180582,LiAl2BrO6,0.9918000000000001,-5.6989177105,-1.626439001333332
mp-1192758,CaAl2(SiO5)2,0.0,-7.084518623333333,-2.4293854466666662
mp-1194309,CaAl2(SiO5)2,0.0,-7.363536150000001,-2.708402973333334
mp-1229169,CaAl2(Si8O19)2,0.6122000000000001,-8.048216493333333,-3.060069858070174
mp-770689,Li2MnAl2O6,1.9674,-7.239550579090909,-2.679661604963427
mp-1204710,MnAl2(SiO5)2,0.0,-7.7784925305,-2.646264993028736
mp-1198093,Al2Fe(SiO5)2,0.0478,-7.6264115665,-2.5403169678333333
mp-1213128,MnAl2SiO5,0.344599999999999,-7.746253689166666,-2.5442214661590032
mp-1215154,Al2FeSiO5,0.0,-7.545671914583333,-2.420527922916666
mp-1213240,MgAl2SiO5,0.004299999999999,-7.060224832777778,-2.695030973888889
mp-1104738,MgAl2(OF4)2,0.7397,-5.539347574615385,-2.8987042911538463
mp-1201995,CaAl2(Si3O10)2,0.37420000000000003,-7.268410362586207,-2.4060696791379312
mp-1197130,CaAl2(Si3O10)2,0.030499999999999004,-7.450421501034483,-2.588080817586207
mp-1105589,Al2Si2H4O9,4.506500000000001,-7.090980080588236,-2.5936799323529423
mp-1183270,Al2Si2H4O9,4.943,-7.104168610588236,-2.6068684623529412
mp-1197555,CaAl2(Si2O7)2,0.087799999999999,-7.6097317278571435,-2.825470883571427
mp-1226589,CeNdAl2O6,0.0,-8.437139616,-3.648738116749999
mp-1235056,LiAl2(HO2)2,0.0,-6.24025371,-2.242225773981482
mp-2218439,MgNb2Al2O8,0.1905,-8.276945764615384,-2.976336549615384
mp-1019587,CaAl2SiO6,4.596000000000001,-7.8551144885,-3.3941309285
mp-1183008,Al2Si2H4O9,4.2256,-6.745369407352942,-2.248069259117648
mp-1196952,CaAl2Si3O13,0.4027,-7.264429861578948,-2.522524667105264
mp-1198588,Al2Si2H4O9,4.866300000000001,-7.106440857647059,-2.609140709411765
mp-1195158,CaAl2Si3O10,4.541499999999999,-8.028079815625,-3.324810085625
mp-1202493,CaAl2Si3O13,0.5198,-7.285928625526316,-2.544023431052632
mp-1202125,CaAl2Si3O13,0.028799999999999003,-7.16089051236842,-2.418985317894736
mp-1214062,CaAl2(SiO4)3,0.442299999999999,-7.497711084722223,-2.767253435277778
mp-1221428,Na2Al2B2O7,4.3412,-7.421119525,-2.9465730793147653
mp-1222232,MgAl2(PO4)3,0.0,-7.636699432777778,-2.928723082162698
mp-1255429,Ca6Mn3Al2O15,0.0,-7.469837804038462,-2.80713734668435
mp-2715262,Na3Al2(PO4)3,5.04,-7.235623790666667,-2.878710459069992
mp-2715240,Na3Al2(PO4)3,5.044,-7.235460754499999,-2.878547422903324
mp-2931674,CaAl2Si3O13,1.273699999999999,-7.215811549999999,-2.473906355526314
mp-698132,Al2Si2H4O9,4.9007000000000005,-7.105622403235294,-2.608322255000001
mp-720262,Al2Si2H4O9,0.0,-6.457801413529412,-1.960501265294118
mp-721216,Al2Si2H4O9,4.9329,-7.10865270882353,-2.611352560588236
mp-1173760,Na2Al2Si3(HO3)4,2.1935000000000002,-6.5480217917391315,-2.22598939511994
mp-1173828,Na2Al2Si3(HO3)4,2.3865,-6.317383277391305,-1.995350880772114
mp-1173860,Na2Al2Si3(HO3)4,3.9066,-6.99649913347826,-2.67446673685907
mp-1190556,Li2Al2Si4HO14,0.4934,-7.325120712608696,-2.730473320344202
mp-1190535,Li2Al2Si4HO14,0.7394000000000001,-7.3295974939130435,-2.73495010164855
mp-1222822,Li2Al2P2O9F,0.3527,-7.212634064375,-2.926043697872024
mp-1227468,Ca2MgAl2(SiO4)3,4.839600000000001,-7.8190289495,-3.37981357025
mp-1227598,Ca4MgAl2Si3O14,4.308999999999999,-7.686275462916666,-3.407465906458332
mp-1233037,CaTb4Al2(FeO6)2,2.6212,-8.107054525238095,-3.13735069126984
mp-1233298,Tb4MgAl2(FeO6)2,3.0553,-8.104436656190476,-3.152596149126984
mp-1233341,Tb4MgAl2(FeO6)2,3.007,-8.098825232380952,-3.14698472531746
mp-1233326,CaTb4Al2(FeO6)2,3.2471,-8.09116652857143,-3.121462694603174
mp-1233567,Ba2MgAl2(Fe4O7)2,1.4333,-7.545100542222222,-1.9898710864814801
mp-1233783,Tb4MgAl2(FeO6)2,3.093,-8.116971247619048,-3.165130740555555
mp-1234250,Ba2CaAl2(Fe4O7)2,1.2034,-7.553391781111111,-1.984268626666666
mp-1234545,Ba2MgAl2(Fe4O7)2,1.554199999999999,-7.557575212592592,-2.00234575685185
mp-1235259,LiTb4Al2(FeO6)2,1.6005,-8.108054836190476,-3.142954669523809
mp-1235374,SrLiAl2B2O7,0.0,-7.477928918461538,-2.932774057435897
mp-1235267,LiTb4Al2(FeO6)2,2.2604,-8.055920602380953,-3.090820435714285
mp-1235570,LiTb4Al2(FeO6)2,1.4455,-8.10173328142857,-3.136633114761904
mp-1236305,LiTb4Al2(FeO6)2,1.6254,-8.046351615714286,-3.081251449047619
mp-1247585,SrCa7Mn6Al2O20,0.09139999999999901,-7.633958421597222,-2.713011455974617
mp-1247617,SrCa7Mn6Al2O22,0.0424,-7.614015781907896,-2.691647024739111
mp-1247597,Sr2Ca14Mn14Al2O47,0.1623,-7.6300338315822795,-2.569568167228284
mp-1247679,SrCa7Mn6Al2O21,0.132199999999999,-7.631475794797297,-2.70979872000233
mp-1247716,Sr2Ca14Mn14Al2O41,0.10420000000000001,-7.679672334041096,-2.6099597113840343
mp-1247643,Sr2Ca14Mn14Al2O43,0.056100000000000004,-7.6689860322,-2.602520119347126
mp-1247705,SrCa7Mn6Al2O23,0.175899999999999,-7.589713917115385,-2.66668894846375
mp-1247722,Sr2Ca14Mn14Al2O45,0.0,-7.649703552142858,-2.5863156888446053
mp-1247712,SrCa7Mn6Al2O20,0.0,-7.661380141388889,-2.740433175766284
mp-1257731,Na2Al2Si3(HO3)4,2.5378,-6.418577817391304,-2.096545420772114
mp-1371750,Ca4Al2H22CO20,0.0,-3.977758218163266,0.071121341530612
mp-2712836,Al2SiSn2S5O24,2.3465,-6.889822333235294,-2.172808352132353
mp-2712925,Al2SiGe2S5O24,2.081,-6.901732148333334,-2.148632520171569
mp-2712949,Ti2Al2SiS5O24,2.204399999999999,-7.41574036764706,-2.47014284762255
mp-2712951,Hf2Al2SiS5O24,4.236,-7.634769602352942,-2.567895787426471
mp-2713096,Zr2Al2SiS5O24,3.4535,-7.511721795588236,-2.527759063014707
mp-677670,Na2Al2Si3(HO3)4,1.822499999999999,-6.267327964782608,-1.945295568163418
mp-684868,Na2Al2Si3(HO3)4,2.606199999999999,-6.405185235869566,-2.083152839250375
mp-691091,Na2Al2Si3(HO3)4,2.888299999999999,-6.398080172391304,-2.076047775772114
mp-699405,Ca6Mg5Al2Si11O36,5.1007,-7.7799238155,-3.355220556750001
mp-707897,Ca4Al2H22CO20,4.3173,-5.956859795918368,-1.90798023622449
mp-720655,Na4Al2Si6ClO24,0.061399999999999004,-6.234427824054054,-1.7476833987977631
mp-729544,Ca4Al2H22CO20,0.0041999999999990005,-0.8874782926530611,3.161401267040816
mp-762521,LiMn3Al2(HO2)6,0.2959,-6.887033441875,-2.027339646234435
mp-1196208,Ca2Al2FeSi3O13,0.0,-7.865251180952382,-3.076116905476191
mp-1228303,Ca2Al2FeSi3O13,0.0,-7.5972344352380965,-2.808100159761905
mp-1227903,Ca2MnAl2Si3O13,0.0,-7.944185784523809,-3.122099409901476
mp-1214260,Ca2MgAl2Si3O14,0.006399999999999,-7.397309993636363,-2.911845012045453
mp-1235105,LiSc2Al2(CO)2,0.0,-6.639239765555556,-1.037210239814815
mp-1235805,LiSc2Al2(CO)2,0.0,-6.520056390000001,-0.9180268642592601
mp-690617,LiMn3Al2(HO2)6,0.7946000000000001,-6.908444799583333,-2.048751003942768
mp-706640,CaAl2Si4(H2O7)2,0.12510000000000002,-7.156152428,-2.5941466886
mp-1227593,Ca2Al2Si(HO4)2,4.731,-7.260894873999975,-3.040782182833308
mp-1211139,NaAl2H8(ClO2)4,0.047299999999999,-4.049979634782609,-0.442499694407796
mp-557200,K4Nb11Al2O20F,0.6848999999999991,-8.648973717105264,-2.754130073263158
mp-1199626,Sr3Al2P(O2F5)2,0.0,-6.5320083078749995,-3.686294446607143
mp-1229226,Al2CuSi2O8F,0.30200000000000005,-7.421612281607143,-2.85457408125
mp-23819,Al2P2H9NO11,5.3986,-6.499972446300001,-2.034194627921429
mp-541870,KAl2P2H5O11,5.390700000000001,-6.739666584999999,-2.413148885846938
mp-559610,Rb2NaAl2(PO4)3,4.815799999999999,-7.24514673575,-2.924352074765393
mp-648140,Na2Al2S3(Cl4O3)2,2.5981,-5.042815496547619,-1.8492092475123152
mp-694940,MnAl2Sb2(PO4)6,2.475799999999999,-7.664784994428571,-2.6317828600225193
mp-863005,Ca2Al2Si6SnO22,0.0,-7.3066398734848494,-2.551519462424242
mp-1235957,SrLiAl2B2O7,0.2214,-7.36311508,-2.817960218974359
mp-1221856,MnAl2Sb2(PO4)6,2.9471,-7.6685922671428575,-2.635590132736805
mp-1198254,Ca3Al2S(OF)8,0.6910000000000001,-6.040188598409091,-2.742878693522727
mp-1202430,Al2H15SClO13,5.3509,-5.7123613357812495,-1.689578912851562
mp-1204067,Al2CoP3NO14,0.008100000000000001,-7.094260444285714,-1.928511836139455
mp-1211839,KAl2Si4(HO6)2,0.0,-7.433426733095238,-2.8386810930833333
mp-1210694,MgAl2SiHO7,0.355099999999999,-7.228009626458333,-2.846523528229166
mp-1211858,KAl2NiP3O14,0.023999999999999,-7.131606394285714,-2.37348578910374
mp-1215028,Al2P3H12(NO4)3,4.8218,-6.5023811321875,-1.850195669810267
mp-1223112,La3Al2Ga3SnO14,3.6378,-7.630929510869565,-3.080299642717392
mp-556858,Al2P3H9(CO3)3,4.7351,-6.555280108365385,-1.689444888853022
mp-1227373,CaAl2Si2(ClO4)2,0.0,-6.988318967333333,-2.746442369999999
mp-1236075,LiSc2Al2(CO)2,0.0,-6.9709951211111125,-1.36896559537037
mp-1235321,LiSc2Al2(CO)2,0.0913,-7.155458727777778,-1.553429202037037
mp-1236668,LiSc2Al2(CO)2,0.0,-7.174602273333333,-1.572572747592592
mp-1227091,Ca4UAl2(SiO5)3,0.0,-7.987144482,-3.295131267799999
mp-1214647,BaAl2Si3(W2O5)2,0.0,-7.769138498000001,-1.419227915
mp-1222250,Mg4Al2H12CO18,0.0,-5.927441733783784,-1.7910365292567572
mp-1199231,Al2Si2H8N2O9,0.9652000000000001,-6.506679235434783,-1.867056463043478
mp-1215070,CaAl2Si2(WO4)2,0.7341000000000001,-7.869870370666666,-2.146714630666666
mp-1256014,KAl2P2H4O11,0.5065000000000001,-6.748192467,-2.375107204826785
mp-1215089,Al2P2H6NO11,0.0,-6.506004780113637,-1.894234500876623
mp-554390,SrAl2SiN2O3,3.7236000000000002,-7.7469817247222235,-2.621499915277779
mp-730945,KAl2P2H5O11,5.2492,-6.738405946904761,-2.411888247751699
mp-758536,KAl2P2H4O11,0.7239000000000001,-6.728767741125,-2.355682478951786
mp-9512,SrAl2P2(O4F)2,5.4887,-7.562770551666667,-3.334375912285714
mp-1210148,NaBe3Al2Si6O19,0.7872,-7.819166257096774,-3.089673408431591
mp-1214221,Be3Al2Si6HO18,4.806900000000001,-7.873208934000001,-3.082550168541667
mp-1097038,LiAl2H6BrO6,4.7911,-5.86986908125,-2.051382473489583
mp-643655,LiAl2H6ClO6,5.1532,-5.9125206365625,-2.080809645989584
mp-1214492,Ba5Tm2ZrAl2O13,2.493099999999999,-7.805970608478261,-3.505004390434783
mp-1214494,Ba5Y2ZrAl2O13,2.6225,-7.940827808478262,-3.463636371304349
mp-1214508,Ba5Ho2ZrAl2O13,2.5553,-7.795104499565218,-3.4841228045652173
mp-1214525,Ba5Gd2ZrAl2O13,2.4626,-8.575366830434783,-3.440172720217391
mp-1214534,Ba5Lu2ZrAl2O13,2.5528999999999993,-7.8216488197826095,-3.517275125797103
mp-558566,Ba5Er2ZrAl2O13,2.5871,-7.802801283695652,-3.494424863043479
mp-1183004,Al2FeP2(HO)18,1.982,-6.050548455121952,-1.7342456768728232
mp-1194615,CaAl2H12(CO7)2,5.0344,-6.354003021290322,-1.9034374129032252
mp-1197917,BaAl2H10C2O13,4.8783,-6.470863603392858,-1.965770209196429
mp-1199432,Al2FeP2(HO)18,4.0407,-6.130256937073171,-1.8139541588240422
mp-1203129,MgAl2As2(HO)18,3.9949,-5.82138375195122,-1.7082578805487811
mp-1212408,MnAl2P2(H5O4)4,4.649999999999999,-5.878506150243902,-1.621071543956505
mp-1227000,Cs2ZrAl2(MoO4)6,3.4682999999999993,-8.168810541714286,-2.406531335694582
mp-1238408,BaAl2H10C2O13,0.41629999999999906,-6.073254062857144,-1.568160668660715
mp-1238482,MnAl2P2(H5O4)4,1.529399999999999,-5.764663025853658,-1.5072284195662622
mp-1238545,Al2FeP2(HO)18,0.0,-5.832077107560976,-1.515774329311847
mp-24505,MgAl2P2(HO)18,5.1934000000000005,-6.045735173902439,-1.896250717482578
mp-504975,MnAl2P2(HO)18,4.1187,-6.172462099268293,-1.8392814165784572
mp-677029,Ca2MgAl2(SiO4)3,5.1099,-7.828386856500001,-3.389171477250001
mp-680477,Al2RhC4Cl7O4,2.0191,-6.108926570833334,-1.414386451944445
mp-707875,Mn9Al2Si8(HO4)8,2.8092,-7.924795099661017,-2.5205931132437183
mp-758348,LiMn3Al2(HO2)6,0.0,-6.86959038375,-2.009896588109435
mp-758231,LiMn3Al2(HO2)6,0.13090000000000002,-6.883936251041667,-2.024242455401101
mp-758686,LiMn3Al2(HO2)6,0.8307000000000001,-6.890507060208333,-2.030813264567768
mp-758328,LiMn3Al2(HO2)6,0.0,-6.883152406666666,-2.023458611026101
mp-758346,LiMn3Al2(HO2)6,0.43040000000000006,-6.890491247499999,-2.030797451859434
mp-757927,LiMn3Al2(HO2)6,0.0,-6.885937477916666,-2.026243682276101
mp-758733,LiMn3Al2(HO2)6,0.17019999999999902,-6.885430444791666,-2.025736649151101
mp-758339,LiMn3Al2(HO2)6,0.2732,-6.886822166041667,-2.027128370401101
mp-759189,MnAl2P2(HO)18,4.0877,-6.172039339512194,-1.838858656822359
mp-1173868,Na12Mg5Al2Si29O72,4.8614,-7.610025693416667,-3.065595974179598
mp-1197829,KAl2P2H9O13,4.8459,-6.389251789259259,-2.154679217140212
mp-24603,CaAl2Si2(H2O5)2,5.187200000000001,-7.118417196052631,-2.728540174736842
mp-1019531,BaAl2Si3(NO)4,3.5521000000000003,-8.013257657857142,-2.382469394285714
mp-686540,Na3Al2P2O8F3,5.008800000000001,-6.833247318055556,-3.073663639634647
mp-1247646,SrCa7Mn6Al2O21,0.0,-7.521404484864865,-2.599727410069897
mp-1247607,SrCa7Mn6Al2O22,0.0,-7.522374631315789,-2.600005874147005
mp-1228344,Ba6Ho2Al2Rh2O15,0.0,-7.275968037037038,-2.937138739074074
mp-1247693,SrCa7Mn6Al2O23,0.0,-7.548551328717949,-2.625526360066314
mp-1173790,Na4MgAl2(Si3O8)3,4.811299999999999,-7.648312271250001,-3.096626491762932
mp-1214127,CaAl2Si6H10O21,5.137799999999999,-7.05997313075,-2.562285500437501
mp-1215045,CaAl2Si2(WO2)4,0.05279999999999901,-7.9347300447058835,-1.360400835294117
mp-1222973,Mg2Al2SiH4O9,5.0585,-6.796645501388889,-2.669438583611112
mp-1229132,Ba3Al2Ga2(FeO6)2,3.2184,-7.262214290476191,-2.708888433095238
mp-706243,Al2Si3H8(NO5)2,4.9127,-6.881981609500001,-2.198597497500001
mp-1222249,MgAl2P3NO12,0.0,-7.39663476,-2.497589914943609
mp-686748,Ca2Al2Si(HO4)2,4.745100000000001,-7.260562108499999,-3.040449417333333
mp-1218422,Sr5CaAl2(O4F)2,4.369,-6.841001553333333,-3.4315412877777782
mp-1173798,Na2Al2Si3(HO3)4,4.538200000000001,-7.006581835,-2.68454943838081
mp-1183012,Al2Si3H8(NO5)2,4.5025,-6.8765292418,-2.1931451298
mp-1201953,Ba3Al2B10H4O23,4.970899999999999,-7.785389118333334,-2.846680474087301
mp-1210489,Na2Al2Si3(HO5)2,2.5502000000000002,-6.921797749473685,-2.568087737118875
mp-510599,Na2Al2Si3(HO3)4,3.4775,-6.44932546,-2.12729306338081
mp-1212051,K2Al2Si3(HO5)2,3.2234,-6.942998123684211,-2.611430327736842
mp-1214076,CaAl2Si4(HO6)2,2.9796,-7.42606719047619,-2.78969154297619
mp-1235389,SrLiAl2B2O7,0.0,-7.472802056923077,-2.927647195897435
mp-676467,Na3Al2P2O8F3,5.0591,-6.8258907608333335,-3.066307082412425
mp-1203514,KNaAl2As2O9,3.4455,-6.7039853308333335,-2.448242912741954
mp-1208735,SrAl2H6C2O11,5.103899999999999,-6.825873783749999,-2.169533764545454
mp-1215072,Al2HPb(CO5)2,0.0,-6.759870895625,-1.601376757890625
